-3.566750647332022961e+00,-1.688647989885207323e+01
-1.678350412299620942e+01,2.210984396537164187e+01
-1.905113319013091200e+01,4.477869015375189221e+00
1.887217150743423133e+01,7.371403984697097123e+00
1.312616613866649473e+01,-5.621718010700748280e+00
9.942422137419387740e-01,1.741644137776405898e+01
-5.931193160739081982e+00,-2.629458074977393522e+01
6.527543776959578992e-01,-3.813883872709025624e+00
-1.661692812335430958e+01,4.808526756153300497e+00
-2.174305265080671123e+00,-1.398455912892799802e+00
-1.434531844320088112e+01,3.119471823445584047e+00
1.506836429580881997e+01,1.611455402770579681e+01
-1.439648289855722751e+01,-1.813168959555864745e+01
1.708788440520610186e+00,-1.942027609113964326e+00
-1.621277170328104367e+00,-2.487806141604678611e+00
1.536637566085359019e+01,-1.986922047582960005e+01
-1.366425252169233673e+01,3.469306609896987137e+00
2.547234563421259423e+00,3.485926937020731486e+01
-1.773413039841979710e+01,1.596677188162789029e+00
-1.997021542161471874e+00,-5.132607054996569662e-01
1.412382851818965079e+01,-1.407600101881915577e+01
2.787537483717125752e+01,1.194119958296066386e+01
-1.669887190046046399e+01,2.216205331861661065e+01
1.912872155558820708e+01,1.954158984672217869e+01
1.807189358497363729e+00,-4.740353450492319487e-01
2.595479815297911941e+00,-1.800456866150382140e+00
6.344247606812512430e+00,-1.285004711910149977e+00
4.675367551633433649e+00,-5.536770876917016082e+00
-1.261782580753677863e+01,-1.427968362031693772e+01
2.428982570826752152e+01,1.666643004093694813e+01
-1.314155283640881633e+00,-2.124834301501638656e+00
-2.892664101036638158e+01,-9.882698414772473683e+00
2.789580312502632964e+01,1.191504546329005443e+01
4.667123695328448285e+00,-9.752581588006362878e+00
-3.495696962012054265e-01,2.643041471557924282e+01
4.865732253367944793e+00,-2.322499172624618424e+01
-1.043724425925523569e+01,-2.365894121275022854e+01
-2.693321941721385571e+01,-1.153367097272568564e+01
6.432444052831556291e+00,-9.527668812913722363e+00
-7.938646304411955512e+00,3.310479118608537163e+01
-1.507719899792097173e+01,5.243509883686839679e+00
3.993928352137948501e+00,2.347382842235056777e-01
1.737903061533833338e+01,8.841139609860231729e+00
-6.095385563300187215e+00,-2.206112537056354839e+01
-1.004593750081074610e+01,-1.695103893897767477e+01
1.699823412755820229e+01,1.010699125803369292e+01
-2.734484253676445675e+01,8.843816503226083370e+00
-2.925561938593490297e+01,-9.444071712869483548e+00
4.751404823547638046e+00,-4.366687819097226253e+00
-1.394694291588115043e+01,-2.622286200546188439e+01
-2.503235131551400272e+01,-4.503376242209996327e+00
1.781985373039050913e+01,7.187555168503577008e+00
2.467969148774625765e+01,-3.022151824604228043e+00
-2.463440945119697645e+01,-5.776448621979574760e+00
-2.335070709230864949e+01,-2.706222904361915838e+01
8.689564962926572989e+00,-7.802698269743315151e+00
-5.284638023918031280e+00,6.894539565575903417e+00
-2.682992412741657517e+01,1.730359302338770178e+01
-1.201448185411110003e+01,1.100679288891787344e+01
7.309726126289731063e+00,2.762417592800474608e+00
-3.394432604335966630e+01,4.782191865573957479e+00
1.801832155505082866e+01,8.100864661961869828e+00
3.842280030572140070e+00,-2.259915197722061109e+01
1.924110404834388888e+01,6.120943796849057428e+00
-5.334353243960849866e+00,1.963427107053799503e+01
-2.998526071510334390e+01,-2.440769936304797216e+00
1.716080724983246242e+01,9.365019442058956756e+00
3.629943199158027323e+00,2.469459649133113999e+01
1.267856967688315528e+01,-1.372186970323418898e+01
-1.346297542632217015e+00,2.056421801460039234e+01
-6.099774570732898749e-01,-4.333360300854415259e-01
-4.042834644867590477e+00,-7.954675363208478345e+00
1.933139594973264819e+00,4.135699642506949658e+00
7.452780928462439114e+00,3.204036107389800492e+01
1.140329402847584106e+01,6.499944395632176963e+00
2.929920490405431366e+01,-1.142051086140535993e-01
8.575541024696093473e+00,4.975618699195007544e+00
-1.205879071215239051e+01,2.104968306796260435e+01
7.816841655506901354e+00,3.290874349160952228e+00
6.213577825131198829e+00,-1.058655225887128459e+01
6.698966396315489291e+00,1.965500209907854767e+01
1.850503686224781452e+00,-3.851284759275386715e+00
1.819027354678152619e+01,9.018725218277479527e+00
1.864632835448215431e+01,7.502908972464474857e+00
1.644625452907190777e+01,-1.864763248519006211e+01
-2.518926435914240614e+01,-2.987101997065945813e+00
-4.005553739453588058e+00,2.973539143195472967e+00
-7.304497437590017128e+00,3.313401302499238454e+01
-1.331653640802026528e+00,3.292392693731569864e+01
8.809026328174006437e+00,-6.161996407628667960e+00
-9.080680368071075037e+00,3.455278806753271592e+00
-4.102179713788028925e-01,2.210185615988417851e+01
1.843048107352112197e+01,-1.679198382556258196e+01
-2.734970031899296572e+01,2.106838989274370633e+01
-1.524383584598532071e+00,-4.414984711728174638e+00
2.375305599872849882e+01,-1.510244621846496749e+01
3.353708705274353274e+00,5.709676293375276934e+00
5.422541450321512357e+00,-3.044591102733203325e+00
2.900507693872069304e+00,-1.346512082616415462e+01
-1.073787112791257492e+01,2.059463440296252301e+01
9.791829316868547295e+00,2.860010303887334970e+01
1.253879163964057675e+01,-1.570128720210632167e+01
-2.811903736880367877e-01,-5.443246833150579000e+00
1.114239432022559262e+00,-3.399214740223442277e+01
1.922398377163124339e+00,-9.947858388522635986e-02
-1.925140939566086828e+01,4.767890936507392041e+00
-1.261032617524653077e+01,-1.511904004692396697e+01
-1.912189002852077380e+01,5.974062843123692623e+00
-2.465398705084582787e+01,-5.721590330672526648e+00
1.336882529457077418e+01,1.794360628394310808e+01
6.158794004688837198e+00,3.284146105164106189e+01
1.062574702282454320e+00,-1.255289505966642460e+00
-5.340468178814941957e+00,5.253585372524208097e+00
-5.659098499439356722e+00,-8.753328179697916767e+00
7.642384039563045128e+00,2.118413439405073007e+01
2.255246428127788505e+01,-1.863036485813016441e+01
1.892323205349361359e+01,-2.504449684685067723e+01
1.348509584639342762e+01,2.761918675404780643e+01
1.178561357790290209e+01,2.284094673311841106e+01
-1.819038986156548887e+01,1.805897051432832301e+00
-1.401261938316873135e+01,1.784489330026373466e+01
-6.062752536902797473e+00,-4.205054051009152083e+00
2.885143457488823060e+01,-1.215544983830752601e+00
-1.146209805274316196e+01,-1.687051074504570636e+01
-3.919155949495153113e+00,5.190659091161634819e+00
4.656309323890358343e+00,-3.704597414971060942e+01
-9.742187161378197402e+00,1.367826037637828485e+01
1.737628076216922324e+01,5.225369302918278613e+00
3.837513378747526183e+00,-1.539765789533983575e+00
3.593468007288200372e+00,2.470774839433624948e+01
2.692310201104850620e+01,-1.952743205397570136e+01
-2.102726235747874384e+01,-5.904007530647825241e+00
-2.453742490475278260e+00,4.341013067412627713e+00
8.801846198177248226e+00,-1.046812907819682392e+00
9.478638442488897198e+00,-2.374626930998367769e+01
1.709545479161382531e+01,8.129199381010650427e+00
8.751144629398899255e+00,-7.619290881337360544e-01
1.068227428882308150e+00,-4.115451418199340683e-01
1.622215747381693163e+01,-1.865558758813489604e+01
1.603386266222250223e+00,-1.283562380930027391e+00
-1.167601369800472177e+01,2.604573195202955915e+01
1.541139552031554238e+01,-2.023082269893484408e+01
7.396913553507561190e+00,-1.945300726773416855e+01
-3.394440367457341523e+01,4.782198295599320303e+00
-1.401911627468915356e+01,-8.278388416474907530e+00
5.705130015108891506e+00,-1.189631924334473956e+00
3.837515136375436064e+00,-1.539766272891278653e+00
-7.509831904828628169e+00,-2.395522607421212058e+01
1.801036415715297778e+01,7.892182192174993283e+00
-4.475927428568095223e+00,-2.931390559383925787e+00
1.801832082552925840e+01,8.100864657628923382e+00
-1.074583242252379556e+00,-5.240915395155082201e+00
-2.599886695154140170e+00,4.080564945521164333e+00
2.551262284940261638e-01,-5.549080802261578071e+00
-2.750172853134854023e+01,8.482521607325777424e+00
1.801037184047364192e+01,7.892157377981312116e+00
7.895513289095507758e+00,3.447141421754100321e+00
2.105298310048503296e+01,7.600409810100722474e+00
-4.708276418908334371e+00,-3.462880979426166128e+00
